inquisitive,[in'kwizitiv],a.,过分好问的；好奇的,[inquisitive](http://www.wordcyclopedia.com/english?inquisitive)
inroad,['inrəud],n.,突袭；消耗,[inroad](http://www.wordcyclopedia.com/english?inroad)
insatiable,[in'seiʃəbl],a.,不能满足的，贪心的,[insatiable](http://www.wordcyclopedia.com/english?insatiable)
inscribe,[in'skraib],v.,在某物上写，题(词，字),[inscribe](http://www.wordcyclopedia.com/english?inscribe)
inscrutable,[in'skru:təbl],a.,高深莫测的，不可理解的，神秘的,[inscrutable](http://www.wordcyclopedia.com/english?inscrutable)
insecticide,[in'sektisaid],n.,杀虫剂,[insecticide](http://www.wordcyclopedia.com/english?insecticide)
insensate,[in'senseit],a.,无感觉的；蠢笨的,[insensate](http://www.wordcyclopedia.com/english?insensate)
insentient,[in'senʃənt],a.,无知觉的，无生命的,[insentient](http://www.wordcyclopedia.com/english?insentient)
insert,[in'sə:t],v.,插入,[insert](http://www.wordcyclopedia.com/english?insert)
insider,[in'saidə(r)],n.,局内人，圈内人,[insider](http://www.wordcyclopedia.com/english?insider)
insidious,[in'sidiəs],a.,隐藏诡计的，暗中为害的,[insidious](http://www.wordcyclopedia.com/english?insidious)
insignia,[in'siɡniə],n.,徽章，袖章,[insignia](http://www.wordcyclopedia.com/english?insignia)
insincerity,[ˌinsin'seriti],n.,伪善，不真诚,[insincerity](http://www.wordcyclopedia.com/english?insincerity)
insinuate,[in'sinjueit],v.,暗指，暗示,[insinuate](http://www.wordcyclopedia.com/english?insinuate)
insipid,[in'sipid],a.,乏味的，枯燥的,[insipid](http://www.wordcyclopedia.com/english?insipid)
insolence,['insələns],n.,傲慢，无礼,[insolence](http://www.wordcyclopedia.com/english?insolence)
insolent,['insələnt],a.,粗野的，无礼的,[insolent](http://www.wordcyclopedia.com/english?insolent)
insoluble,[in'sɔljubl],a.,不溶解的；不能解决的,[insoluble](http://www.wordcyclopedia.com/english?insoluble)
insolvency,[in'sɔlvənsi],n.,无力偿还；破产,[insolvency](http://www.wordcyclopedia.com/english?insolvency)
insomnia,[in'sɔmniə],n.,失眠症,[insomnia](http://www.wordcyclopedia.com/english?insomnia)
insouciant,[in'su:siənt],a.,漫不经心的，漠不关心的,[insouciant](http://www.wordcyclopedia.com/english?insouciant)
inspection,[in'spekʃən],n.,检查，细看,[inspection](http://www.wordcyclopedia.com/english?inspection)
inspiration,[ˌinspə'reiʃən],n.,启示，灵感,[inspiration](http://www.wordcyclopedia.com/english?inspiration)
inspired,[in'spaiəd],a.,有创见的，有灵感的,[inspired](http://www.wordcyclopedia.com/english?inspired)
install,[in'stɔ:l],v.,安装，装置；使就职,[install](http://www.wordcyclopedia.com/english?install)
instantaneous,[ˌinstən'teinjəs],a.,立即的，瞬间发生的,[instantaneous](http://www.wordcyclopedia.com/english?instantaneous)
instate,[in'steit],v.,任命，安置,[instate](http://www.wordcyclopedia.com/english?instate)
instigate,['instiɡeit],v.,发起，煽动,[instigate](http://www.wordcyclopedia.com/english?instigate)
instill,[in'stil],v.,滴注；逐渐灌输,[instill](http://www.wordcyclopedia.com/english?instill)
instinctive,[in'stiŋktiv],a.,本能的,[instinctive](http://www.wordcyclopedia.com/english?instinctive)
institute,['institju:t],v.,学院，协会,[institute](http://www.wordcyclopedia.com/english?institute)
institution,[ˌinsti'tju:ʃən],n.,公共机构，协会；制度,[institution](http://www.wordcyclopedia.com/english?institution)
institutionalized,[ˌinsti'tju:ʃənəlaizd],a.,制度化的，有组织的,[institutionalized](http://www.wordcyclopedia.com/english?institutionalized)
instructive,[in'strʌktiv],a.,传授知识的，启蒙的,[instructive](http://www.wordcyclopedia.com/english?instructive)
instrumental,[ˌinstru'mentl],a.,有帮助的，有作用的,[instrumental](http://www.wordcyclopedia.com/english?instrumental)
instrumentalist,[instrə'mentəlist],n.,乐器演奏者,[instrumentalist](http://www.wordcyclopedia.com/english?instrumentalist)
insubordinate,[ˌinsə'bɔ:dnit],a.,不服从的，反抗的,[insubordinate](http://www.wordcyclopedia.com/english?insubordinate)
insubstantial,[ˌinsəb'stænʃəl],a.,非实体的；薄弱的，不坚实的,[insubstantial](http://www.wordcyclopedia.com/english?insubstantial)
insufficient,[ˌinsə'fiʃənt],a.,不足的,[insufficient](http://www.wordcyclopedia.com/english?insufficient)
insular,['insjulə],a.,岛屿的；心胸狭窄的,[insular](http://www.wordcyclopedia.com/english?insular)
insularity,[ˌinsju'lærəti],n.,岛国状态，岛屿生活状况，与外界隔绝的生活状况；(思想ˌ 观点等的)偏狭,[insularity](http://www.wordcyclopedia.com/english?insularity)
insulate,['insjuleit],v.,使绝缘；使隔离,[insulate](http://www.wordcyclopedia.com/english?insulate)
insulin,['insjulin],n.,胰岛素,[insulin](http://www.wordcyclopedia.com/english?insulin)
insurgent,[in'sə:dʒənt],a.,叛乱分子,[insurgent](http://www.wordcyclopedia.com/english?insurgent)
insurrection,[ˌinsə'rekʃən],n.,造反，叛乱,[insurrection](http://www.wordcyclopedia.com/english?insurrection)
intact,[in'tækt],a.,完整无损的，未动过的,[intact](http://www.wordcyclopedia.com/english?intact)
intangibility,[inˌtændʒə'biləti],n.,无形，不可接触,[intangibility](http://www.wordcyclopedia.com/english?intangibility)
intangible,[in'tændʒəbl],a.,无形的，不可触摸的,[intangible](http://www.wordcyclopedia.com/english?intangible)
integral,['intiɡrəl],a.,构成整体所必需的；完整的,[integral](http://www.wordcyclopedia.com/english?integral)
integrate,['intiɡreit],v.,使成整体,[integrate](http://www.wordcyclopedia.com/english?integrate)
integrity,[in'teɡriti],n.,正直，诚实；完整,[integrity](http://www.wordcyclopedia.com/english?integrity)
intellect,['intilekt],n.,智力，思维能力,[intellect](http://www.wordcyclopedia.com/english?intellect)
intellectual,[ˌinti'lektjuəl],a.,知识分子,[intellectual](http://www.wordcyclopedia.com/english?intellectual)
intelligible,[in'telidʒəbl],a.,可(易)了解的，清晰的,[intelligible](http://www.wordcyclopedia.com/english?intelligible)
intensify,[in'tensifai],v.,加剧,[intensify](http://www.wordcyclopedia.com/english?intensify)
intent,[in'tent],a.,目的，意向,[intent](http://www.wordcyclopedia.com/english?intent)
intentional,[in'tenʃənəl],a.,存心的，故意的,[intentional](http://www.wordcyclopedia.com/english?intentional)
inter,[in'tə:],v.,埋葬,[inter](http://www.wordcyclopedia.com/english?inter)
interaction,[ˌintər'ækʃən],n.,相互作用(影响)，合作，配合,[interaction](http://www.wordcyclopedia.com/english?interaction)
intercede,[ˌintə(:)'si:d],v.,说好话，代为求情,[intercede](http://www.wordcyclopedia.com/english?intercede)
intercept,[ˌintə'sept],v.,中途拦截，截取,[intercept](http://www.wordcyclopedia.com/english?intercept)
intercessor,[ˌintə'sesə],n.,仲裁者，调解人,[intercessor](http://www.wordcyclopedia.com/english?intercessor)
interchangeable,[intə'tʃeindʒəb(ə)l],a.,可互换的,[interchangeable](http://www.wordcyclopedia.com/english?interchangeable)
interdict,[intə'dikt],v.,禁止；切断(补给线),[interdict](http://www.wordcyclopedia.com/english?interdict)
interference,[ˌintə'fiərəns],n.,干涉，妨碍,[interference](http://www.wordcyclopedia.com/english?interference)
interim,['intərim],n.,暂时的,[interim](http://www.wordcyclopedia.com/english?interim)
interjection,[ˌintə'dʒekʃən],n.,插入语；感叹词,[interjection](http://www.wordcyclopedia.com/english?interjection)
interlock,[ˌintə'lɔk],v.,连锁，连串,[interlock](http://www.wordcyclopedia.com/english?interlock)
interlocking,[ˌintə(:)'lɔkiŋ],a.,连锁的,[interlocking](http://www.wordcyclopedia.com/english?interlocking)
interlude,['intə(:)ˌlu:d],n.,(活动间的)暂时休息,[interlude](http://www.wordcyclopedia.com/english?interlude)
intermediary,[ˌintə'mi:diəri],n.,中间的，媒介的,[intermediary](http://www.wordcyclopedia.com/english?intermediary)
interminable,[in'tə:minəbl],a.,(贬)无尽头的，持续过久的,[interminable](http://www.wordcyclopedia.com/english?interminable)
intermingle,[ˌintə(:)'miŋɡl],v.,混合，掺杂,[intermingle](http://www.wordcyclopedia.com/english?intermingle)
intermission,[ˌintə(:)'miʃən],n.,暂停，间歇,[intermission](http://www.wordcyclopedia.com/english?intermission)
intermittent,[ˌintə(:)'mitənt],a.,断断续续的，间歇的,[intermittent](http://www.wordcyclopedia.com/english?intermittent)
intern,[in'tə:n],v.,实习生,[intern](http://www.wordcyclopedia.com/english?intern)
internecine,[ˌintə(:)'ni:sain],a.,两败俱伤的,[internecine](http://www.wordcyclopedia.com/english?internecine)
interplay,['intə(:)'plei],v.,相互影响,[interplay](http://www.wordcyclopedia.com/english?interplay)
interpolate,[in'tə:pəuleit],v.,插入(言语，文字)；篡改,[interpolate](http://www.wordcyclopedia.com/english?interpolate)
interpose,[ˌintə(:)'pəuz],v.,置于„之间；使介入，插手干涉,[interpose](http://www.wordcyclopedia.com/english?interpose)
interregnum,[ˌintə(:)'reɡnəm],n.,无王时期,[interregnum](http://www.wordcyclopedia.com/english?interregnum)
interrogate,[in'terəɡeit],v.,审问，审讯,[interrogate](http://www.wordcyclopedia.com/english?interrogate)
interrogative,[ˌintə'rɔɡətiv],a.,疑问的,[interrogative](http://www.wordcyclopedia.com/english?interrogative)
interrupt,[ˌintə'rʌpt],v.,暂时中止；打断，打扰,[interrupt](http://www.wordcyclopedia.com/english?interrupt)
intersect,[ˌintə'sekt],v.,横截，横断；(线条)相交,[intersect](http://www.wordcyclopedia.com/english?intersect)
intersperse,[ˌintə(:)'spə:s],v.,散布；点缀,[intersperse](http://www.wordcyclopedia.com/english?intersperse)
intertwine,[ˌintə(:)'twain],v.,纠缠，缠，绕,[intertwine](http://www.wordcyclopedia.com/english?intertwine)
intervene,[ˌintə'vi:n],v.,干涉，介入,[intervene](http://www.wordcyclopedia.com/english?intervene)
intimate,['intimit],a.,暗示,[intimate](http://www.wordcyclopedia.com/english?intimate)
intimidate,[in'timideit],v.,恐吓，胁迫,[intimidate](http://www.wordcyclopedia.com/english?intimidate)
intoxicate,[in'tɔksikeit],v.,(使)沉醉，(使)欣喜若狂；(使)喝醉,[intoxicate](http://www.wordcyclopedia.com/english?intoxicate)
intractable,[in'træktəbl],a.,倔强的；难管的,[intractable](http://www.wordcyclopedia.com/english?intractable)
intransigent,[in'trænsidʒənt],a.,不妥协的,[intransigent](http://www.wordcyclopedia.com/english?intransigent)
intrepid,[in'trepid],a.,无畏的，刚毅的,[intrepid](http://www.wordcyclopedia.com/english?intrepid)
intricacy,['intrikəsi],n.,错综，复杂，纷乱,[intricacy](http://www.wordcyclopedia.com/english?intricacy)
intricate,['intrikit],a.,复杂难懂的,[intricate](http://www.wordcyclopedia.com/english?intricate)
intrigue,[in'tri:ɡ],v.,密谋；引起„极大兴趣,[intrigue](http://www.wordcyclopedia.com/english?intrigue)
introspective,[ˌintrəu'spektiv],a.,自省的，好反省的,[introspective](http://www.wordcyclopedia.com/english?introspective)
intrude,[in'tru:d],v.,把(思想等)强加于；闯入,[intrude](http://www.wordcyclopedia.com/english?intrude)
intuition,[ˌintju(:)'iʃən],n.,直觉；由直觉获知的知识,[intuition](http://www.wordcyclopedia.com/english?intuition)
intuitive,[in'tju(:)itiv],a.,直觉的,[intuitive](http://www.wordcyclopedia.com/english?intuitive)
inundate,['inəndeit],v.,淹没；泛滥,[inundate](http://www.wordcyclopedia.com/english?inundate)
inured,[i'njuəd],a.,习惯的,[inured](http://www.wordcyclopedia.com/english?inured)
invade,[in'veid],v.,侵犯，侵入,[invade](http://www.wordcyclopedia.com/english?invade)
invective,[in'vektiv],n.,猛烈抨击，痛骂,[invective](http://www.wordcyclopedia.com/english?invective)
inveigh,[in'vei],v.,痛骂，抨击,[inveigh](http://www.wordcyclopedia.com/english?inveigh)
inveigle,[in'vi:ɡl],v.,诱骗，诱使,[inveigle](http://www.wordcyclopedia.com/english?inveigle)
inventory,['inventəri],n.,详细目录；存货清单,[inventory](http://www.wordcyclopedia.com/english?inventory)
inverse,[in'və:s],a.,相反的；倒转的,[inverse](http://www.wordcyclopedia.com/english?inverse)
invert,[in'və:t],v.,上下倒置,[invert](http://www.wordcyclopedia.com/english?invert)
invertebrate,[in'və:tibrit],adj.,无脊椎的(动物),[invertebrate](http://www.wordcyclopedia.com/english?invertebrate)
investigate,[in'vestiɡeit],v.,调查,[investigate](http://www.wordcyclopedia.com/english?investigate)
inveterate,[in'vetərit],a.,积习已深的,[inveterate](http://www.wordcyclopedia.com/english?inveterate)
invidious,[in'vidiəs],a.,惹人反感的，导致伤害和仇恨的，招人嫉妒的,[invidious](http://www.wordcyclopedia.com/english?invidious)
invigorate,[in'viɡəreit],v.,鼓舞，激励，使精力充沛，使充满活力,[invigorate](http://www.wordcyclopedia.com/english?invigorate)
invigorating,[in'viɡəreitiŋ],a.,使人有精神的，使人健壮的,[invigorating](http://www.wordcyclopedia.com/english?invigorating)
inviolable,[in'vaiələbl],a.,不可侵犯的；不可亵渎的，神圣的,[inviolable](http://www.wordcyclopedia.com/english?inviolable)
invoke,[in'vəuk],v.,祈求，恳求；(法律的)实施生效；援引，援用,[invoke](http://www.wordcyclopedia.com/english?invoke)
involuntary,[in'vɔləntəri],a.,无意的,[involuntary](http://www.wordcyclopedia.com/english?involuntary)
invulnerable,[in'vʌlnərəbl],a.,无法伤害的,[invulnerable](http://www.wordcyclopedia.com/english?invulnerable)
iodine,['aiədi:n],n.,碘；碘酒,[iodine](http://www.wordcyclopedia.com/english?iodine)
iota,[ai'əutə],n.,极小量，极少,[iota](http://www.wordcyclopedia.com/english?iota)
irascible,[i'ræsibl],a.,易发怒的,[irascible](http://www.wordcyclopedia.com/english?irascible)
irate,[ai'reit],a.,发怒的,[irate](http://www.wordcyclopedia.com/english?irate)
ire,['aiə],n.,激怒,[ire](http://www.wordcyclopedia.com/english?ire)
iridescent,[ˌiri'desnt],a.,因位置变动而变光的ˌ闪彩光的,[iridescent](http://www.wordcyclopedia.com/english?iridescent)
irk,[ə:k],v.,使苦恼的，厌烦,[irk](http://www.wordcyclopedia.com/english?irk)
irksome,['ə:ksəm],a.,令人苦恼的，讨厌的,[irksome](http://www.wordcyclopedia.com/english?irksome)
ironclad,[aiən'klæd],a.,装铁甲的；坚固的,[ironclad](http://www.wordcyclopedia.com/english?ironclad)
ironic,[aiə'rɔnik],a.,讽刺的，挖苦的；(讽刺意味)出乎意料的,[ironic](http://www.wordcyclopedia.com/english?ironic)
irony,['aiərəni],n.,反话；(有讽刺意味的)出人意料的事情或情况,[irony](http://www.wordcyclopedia.com/english?irony)
irradicable,[i'rædikəbl],a.,不能根除的,[irradicable](http://www.wordcyclopedia.com/english?irradicable)
irreconcilable,[irekən'sailəbl],a.,不能协调的，矛盾的,[irreconcilable](http://www.wordcyclopedia.com/english?irreconcilable)
irredeemable,[ˌiri'di:məbl],a.,无法挽回的,[irredeemable](http://www.wordcyclopedia.com/english?irredeemable)
irreducible,[ˌiri'dju:səbl],a.,[数]不能约的,[irreducible](http://www.wordcyclopedia.com/english?irreducible)
irremediable,[ˌiri'mi:diəbl],a.,无法治愈的，无法纠正的，无法挽回的,[irremediable](http://www.wordcyclopedia.com/english?irremediable)
irrepressible,[ˌiri'presəbl],a.,无法约束或阻止的,[irrepressible](http://www.wordcyclopedia.com/english?irrepressible)
irrevocable,[i'revəkəbl],a.,无法取消的,[irrevocable](http://www.wordcyclopedia.com/english?irrevocable)
irrigate,['iriɡeit],v.,灌溉；冲洗伤口,[irrigate](http://www.wordcyclopedia.com/english?irrigate)
irritable,['iritəbl],a.,易怒的；易受刺激的,[irritable](http://www.wordcyclopedia.com/english?irritable)
irritate,['iriteit],v.,激怒；刺激,[irritate](http://www.wordcyclopedia.com/english?irritate)
irritation,[ˌiri'teiʃən],n.,愤怒，急躁，刺激,[irritation](http://www.wordcyclopedia.com/english?irritation)
isolate,['aisəleit],v.,孤立；将„从其种群中隔离,[isolate](http://www.wordcyclopedia.com/english?isolate)
isotope,['aisəutəup],n.,同位素,[isotope](http://www.wordcyclopedia.com/english?isotope)
issue,['isju:],v.,(书刊的)期,[issue](http://www.wordcyclopedia.com/english?issue)
isthmus,['isməs],n.,地峡,[isthmus](http://www.wordcyclopedia.com/english?isthmus)
itinerant,[i'tinərənt],a.,巡回的,[itinerant](http://www.wordcyclopedia.com/english?itinerant)
itinerary,[ai'tinərəri],n.,行程表；旅行路线,[itinerary](http://www.wordcyclopedia.com/english?itinerary)
ivory,['aivəri],n.,象牙，长牙,[ivory](http://www.wordcyclopedia.com/english?ivory)
jabber,['dʒæbə],v.,快而不清楚地说,[jabber](http://www.wordcyclopedia.com/english?jabber)
jade,[dʒeid],n.,疲惫的老马；玉，翡翠,[jade](http://www.wordcyclopedia.com/english?jade)
jaded,['dʒeidid],a.,(因厌倦而)疲惫的；(胶卷)暴光过分的,[jaded](http://www.wordcyclopedia.com/english?jaded)
jagged,['dʒæɡid],a.,锯齿状的，不整齐的,[jagged](http://www.wordcyclopedia.com/english?jagged)
jamb,[dʒæm],n.,门窗的侧柱,[jamb](http://www.wordcyclopedia.com/english?jamb)
jar,[dʒɑ:],v.,冲突，抵触；(猛撞)震动；发刺耳声,[jar](http://www.wordcyclopedia.com/english?jar)
jargon,['dʒɑ:ɡən],n.,暗语；行话,[jargon](http://www.wordcyclopedia.com/english?jargon)
jarring,['dʒɑ:riŋ],a.,声音刺耳的,[jarring](http://www.wordcyclopedia.com/english?jarring)
jaundice,['dɔ:ndis],n.,(因嫉妒、猜忌等导致的)偏见；(病)黄疸,[jaundice](http://www.wordcyclopedia.com/english?jaundice)
jaundiced,['dʒɔ:ndist],a.,有偏见的,[jaundiced](http://www.wordcyclopedia.com/english?jaundiced)
jaunt,[dʒɔ:nt],n.,短程旅游,[jaunt](http://www.wordcyclopedia.com/english?jaunt)
jaunty,['dʒɔ:nti],a.,愉快的，满足的,[jaunty](http://www.wordcyclopedia.com/english?jaunty)
jazz,[dʒæz],n.,爵士乐；喧闹,[jazz](http://www.wordcyclopedia.com/english?jazz)
jealousy,['dʒeləsi],n.,猜忌，嫉妒,[jealousy](http://www.wordcyclopedia.com/english?jealousy)
jeer,[dʒiə],v.,嘲笑,[jeer](http://www.wordcyclopedia.com/english?jeer)
jejune,[dʒi'dʒu:n],a.,（文）空洞的；不成熟的,[jejune](http://www.wordcyclopedia.com/english?jejune)
jerk,[dʒə:k],n.,突然猛拉,[jerk](http://www.wordcyclopedia.com/english?jerk)
jeopardize,['dʒepədaiz],v.,危及，危害,[jeopardize](http://www.wordcyclopedia.com/english?jeopardize)
jeopardy,['dʒepədi],n.,危险,[jeopardy](http://www.wordcyclopedia.com/english?jeopardy)
jest,[dʒest],v.,说笑，玩笑,[jest](http://www.wordcyclopedia.com/english?jest)
jettison,['dʒetisn],v.,抛弃的货物,[jettison](http://www.wordcyclopedia.com/english?jettison)
jibe,[dʒaib],v.,与„一致，符合；嘲笑,[jibe](http://www.wordcyclopedia.com/english?jibe)
jigsaw puzzle,['dʒiɡsɔ: 'pʌzl],n.,拼图游戏,[jigsaw puzzle](http://www.wordcyclopedia.com/english?jigsaw puzzle)
jingoism,['dʒiŋɡəuiz(ə)m],n.,沙文主义；侵略主义,[jingoism](http://www.wordcyclopedia.com/english?jingoism)
jockey,['dʒɔki],n.,用计谋获取,[jockey](http://www.wordcyclopedia.com/english?jockey)
jocular,['dʒɔkjulə],a.,滑稽的，诙谐的；嬉戏的,[jocular](http://www.wordcyclopedia.com/english?jocular)
jocund,['dʒɔkənd],a.,快乐的，高兴的,[jocund](http://www.wordcyclopedia.com/english?jocund)
jog,[dʒɔɡ],v.,慢而平静地前进，慢跑,[jog](http://www.wordcyclopedia.com/english?jog)
jolt,[dʒəult],v.,震动，摇晃,[jolt](http://www.wordcyclopedia.com/english?jolt)
jot,[dʒɔt],v.,匆匆记下，摘要记录,[jot](http://www.wordcyclopedia.com/english?jot)
jovial,['dʒəuviəl],a.,愉快的,[jovial](http://www.wordcyclopedia.com/english?jovial)
jubilation,[dʒu:bi'leiʃ(ə)n],n.,欢快，欢庆,[jubilation](http://www.wordcyclopedia.com/english?jubilation)
judicial,[dʒu(:)'diʃəl],a.,法庭的，法官的,[judicial](http://www.wordcyclopedia.com/english?judicial)
judicious,[dʒu(:)'diʃəs],a.,有判断力的；明智的,[judicious](http://www.wordcyclopedia.com/english?judicious)
judiciousness,[dʒu(:)'diʃəsnis],n.,明智,[judiciousness](http://www.wordcyclopedia.com/english?judiciousness)
juggernaut,['dʒʌɡənɔ:t],n.,（贬）摧毁一切的强大力量,[juggernaut](http://www.wordcyclopedia.com/english?juggernaut)
jumble,['dʒʌmbl],v.,混杂，掺杂,[jumble](http://www.wordcyclopedia.com/english?jumble)
junction,['dʒʌŋkʃən],n.,交叉路口；连接,[junction](http://www.wordcyclopedia.com/english?junction)
jurisdiction,[ˌdʒuəris'dikʃən],n.,司法权，审判权，裁判权,[jurisdiction](http://www.wordcyclopedia.com/english?jurisdiction)
justifiable,['dʒʌstiˌfaiəbl],a.,有理由的，无可非议的,[justifiable](http://www.wordcyclopedia.com/english?justifiable)
justification,[ˌdʒʌstifi'keiʃ(ə)n],n.,正当理由，好的（正义的）原因；辨护,[justification](http://www.wordcyclopedia.com/english?justification)
justify,['dʒʌstifai],v.,证明„是正当的,[justify](http://www.wordcyclopedia.com/english?justify)
juvenile,['dʒu:vinail],a.,少年的，似少年的,[juvenile](http://www.wordcyclopedia.com/english?juvenile)
juxtapose,['dʒʌkstəpəuz],v.,并排，并置,[juxtapose](http://www.wordcyclopedia.com/english?juxtapose)
kaleidoscope,[kə'laidəskəup],n.,万花筒；产生有趣的对称效果,[kaleidoscope](http://www.wordcyclopedia.com/english?kaleidoscope)
kangaroo,[ˌkæŋɡə'ru:],n.,袋鼠,[kangaroo](http://www.wordcyclopedia.com/english?kangaroo)
ken,[ken],n.,视野范围；知识范围,[ken](http://www.wordcyclopedia.com/english?ken)
kennel,['kenl],n.,狗舍，狗窝,[kennel](http://www.wordcyclopedia.com/english?kennel)
kernel,['kə:nl],n.,果仁；核心,[kernel](http://www.wordcyclopedia.com/english?kernel)
kidnap,['kidnæp],v.,诱拐，绑架，勒赎,[kidnap](http://www.wordcyclopedia.com/english?kidnap)
kidney,['kidni],n.,肾,[kidney](http://www.wordcyclopedia.com/english?kidney)
killjoy,['kildʒɔi],n.,令人扫兴的人,[killjoy](http://www.wordcyclopedia.com/english?killjoy)
kin,[kin],n.,亲属,[kin](http://www.wordcyclopedia.com/english?kin)
kindle,['kindl],v.,着火，点燃,[kindle](http://www.wordcyclopedia.com/english?kindle)
kindred,['kindrid],a.,同类的，同源的,[kindred](http://www.wordcyclopedia.com/english?kindred)
kinetic,[kai'netik],a.,运动的，运动引起的,[kinetic](http://www.wordcyclopedia.com/english?kinetic)
knack,[næk],n.,特殊能力；窍门,[knack](http://www.wordcyclopedia.com/english?knack)
knave,[neiv],n.,流氓，恶棍,[knave](http://www.wordcyclopedia.com/english?knave)
knead,[ni:d],v.,揉制，捏制（面团、湿黏土等）,[knead](http://www.wordcyclopedia.com/english?knead)
knit,[nit],v.,编织；密接，结合,[knit](http://www.wordcyclopedia.com/english?knit)
knotty,['nɔti],a.,(木材)有节疤的；困难的,[knotty](http://www.wordcyclopedia.com/english?knotty)
know-how,['nəu hau],n.,专业技能，知识,[know-how](http://www.wordcyclopedia.com/english?know-how)
kudos,['kju:dɔs],n.,荣誉,[kudos](http://www.wordcyclopedia.com/english?kudos)
labile,['leibail],a.,（化）不稳定的,[labile](http://www.wordcyclopedia.com/english?labile)
labored,['leibəd],a.,吃力的；(文体等)不自然的,[labored](http://www.wordcyclopedia.com/english?labored)
labyrinth,['læbərinθ],n.,迷宫,[labyrinth](http://www.wordcyclopedia.com/english?labyrinth)
lace,[leis],n.,鞋带，系带；网眼花边，透孔织品,[lace](http://www.wordcyclopedia.com/english?lace)
lacerate,['læsəreit],v.,撕裂；深深伤害（感情）,[lacerate](http://www.wordcyclopedia.com/english?lacerate)
lachrymose,['lækriməus],a.,好流泪的；引人落泪的,[lachrymose](http://www.wordcyclopedia.com/english?lachrymose)
lackadaisical,[ˌlækə'deizikəl],a.,无精打采的；无兴趣的,[lackadaisical](http://www.wordcyclopedia.com/english?lackadaisical)
lackluster,['lækˌlʌstə],a.,无光泽的；呆滞的,[lackluster](http://www.wordcyclopedia.com/english?lackluster)
laconic,[lə'kɔnik],a.,简洁的,[laconic](http://www.wordcyclopedia.com/english?laconic)
lactic,['læktik],a.,乳汁的,[lactic](http://www.wordcyclopedia.com/english?lactic)
lag,[læɡ],v.,落后，滞留,[lag](http://www.wordcyclopedia.com/english?lag)
lair,[leə],n.,野兽的巢穴；躲藏处,[lair](http://www.wordcyclopedia.com/english?lair)
laity,['leiiti],n.,(有别于教士的)俗信徒，俗人阶级；外行,[laity](http://www.wordcyclopedia.com/english?laity)
lambaste,[læm'beist],v.,痛打；痛骂,[lambaste](http://www.wordcyclopedia.com/english?lambaste)
lament,[lə'ment],v.,悲伤；哀悼,[lament](http://www.wordcyclopedia.com/english?lament)
lampoon,[læm'pu:n],n.,讽刺,[lampoon](http://www.wordcyclopedia.com/english?lampoon)
lance,[lɑ:ns],n.,长矛；鱼叉,[lance](http://www.wordcyclopedia.com/english?lance)
lancet,['lɑ:nsit],n.,手术刀,[lancet](http://www.wordcyclopedia.com/english?lancet)
landfill,['lændfil],n.,垃圾堆,[landfill](http://www.wordcyclopedia.com/english?landfill)
landlocked,['lændlɔkt],a.,被陆地包围的,[landlocked](http://www.wordcyclopedia.com/english?landlocked)
landmark,['lændmɑ:k],n.,陆标，地标；里程碑,[landmark](http://www.wordcyclopedia.com/english?landmark)
landslide,['lændslaid],n.,山崩；压倒性胜利,[landslide](http://www.wordcyclopedia.com/english?landslide)
languid,['læŋɡwid],a.,没精打采的，倦怠的,[languid](http://www.wordcyclopedia.com/english?languid)
languish,['læŋɡwiʃ],v.,变得衰弱；失去活力,[languish](http://www.wordcyclopedia.com/english?languish)
languor,['læŋɡə],n.,身心疲惫,[languor](http://www.wordcyclopedia.com/english?languor)
lank,[læŋk],a.,（人）瘦长的；（毛发）平直而软的,[lank](http://www.wordcyclopedia.com/english?lank)
lap,[læp],v.,舔着喝水；(水)轻拍，发出轻拍声；(用磨具)抛光、磨光,[lap](http://www.wordcyclopedia.com/english?lap)
lapse,[læps],n.,失误，小错；(时间等)流逝,[lapse](http://www.wordcyclopedia.com/english?lapse)
larder,['lɑ:də],n.,食品室,[larder](http://www.wordcyclopedia.com/english?larder)
largess,['lɑ:dʒes],n.,赠送，赏赐；赠品；贺礼,[largess](http://www.wordcyclopedia.com/english?largess)
largesse,[lɑ:'dʒes],n.,慷慨援助；施舍,[largesse](http://www.wordcyclopedia.com/english?largesse)
lark,[lɑ:k],n.,玩乐，嬉耍,[lark](http://www.wordcyclopedia.com/english?lark)
larva,['lɑ:və],n.,(昆虫的)幼虫,[larva](http://www.wordcyclopedia.com/english?larva)
lash,[læʃ],n.,鞭打；捆住,[lash](http://www.wordcyclopedia.com/english?lash)
lassitude,['læsitju:d],n.,疲倦；没精打采,[lassitude](http://www.wordcyclopedia.com/english?lassitude)
lasso,['læsəu],n.,套索(捕捉牛、马用),[lasso](http://www.wordcyclopedia.com/english?lasso)
lasting,['lɑ:stiŋ],a.,持久的，永久的,[lasting](http://www.wordcyclopedia.com/english?lasting)
latency,['leitənsi],n.,潜伏期,[latency](http://www.wordcyclopedia.com/english?latency)
latent,['leitənt],a.,潜伏的,[latent](http://www.wordcyclopedia.com/english?latent)
lateral,['lætərəl],a.,侧面的；从侧面的；向侧面的,[lateral](http://www.wordcyclopedia.com/english?lateral)
lathe,[leið],n.,车床,[lathe](http://www.wordcyclopedia.com/english?lathe)
latitude,['lætitju:d],n.,言行自由；纬度,[latitude](http://www.wordcyclopedia.com/english?latitude)
